Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Ratio,YearBuilt,x,Y,CouncilArea,Latitude,Longitude,Regionname,Propertycount
Brighton,14 Cross St,3,House,1925000,VB,Marshall,3/03/2018,10.5,3186,3,2,2,545,140,0.256880734,1920,City of ,Bayside,City of Bayside,-37.89085,144.99983,Southern Metropolitan,10579
Brighton,42 Ebden St,3,House,1826000,S,Jellis,3/03/2018,10.5,3186,3,1,1,468,169,0.361111111,1910,City of ,Bayside,City of Bayside,-37.88786,144.99853,Southern Metropolitan,10579
Brighton,123 Male St,2,House,1250000,VB,Marshall,3/03/2018,10.5,3186,2,1,0,199,95,0.477386935,1920,City of ,Bayside,City of Bayside,-37.90914,145.00477,Southern Metropolitan,10579
Brighton,137 Male St,4,House,2300000,PI,Nick,3/03/2018,10.5,3186,4,2,1,393,211,0.536895674,1890,City of ,Bayside,City of Bayside,-37.90841,145.00497,Southern Metropolitan,10579
Brighton,56A Dendy St,4,House,3000000,PI,Marshall,17/03/2018,10.5,3186,4,3,2,663,324,0.488687783,1960,City of ,Bayside,City of Bayside,-37.92022,144.99824,Southern Metropolitan,10579
Brighton,114 Cole St,4,House,2710000,S,Biggin,24/02/2018,10.5,3186,4,2,2,547,216,0.39488117,1905,City of ,Bayside,City of Bayside,-37.89538,145.00121,Southern Metropolitan,10579
Brighton,74 Well St,5,House,3800000,PI,Buxton,24/02/2018,10.5,3186,5,2,2,624,438,0.701923077,2000,City of ,Bayside,City of Bayside,-37.91852,144.99742,Southern Metropolitan,10579
Brighton East,14 Holmhurst Ct,4,House,1700000,PI,Buxton,10/12/2016,10.7,3187,4,3,4,708,275,0.388418079,1950,City of ,Bayside,City of Bayside,-37.9299,145.015,Southern Metropolitan,6938
Brighton East,92 Thomas St,5,House,3207000,S,hockingstuart,10/12/2016,10.7,3187,5,5,3,1561,272,0.174247277,1969,City of ,Bayside,City of Bayside,-37.9102,145.0245,Southern Metropolitan,6938
Brighton East,133A Centre Rd,4,House,1310000,PI,hockingstuart,3/12/2016,10.7,3187,4,3,2,618,213,0.344660194,2008,City of ,Bayside,City of Bayside,-37.9162,145.0219,Southern Metropolitan,6938
Brighton East,14 Milroy St,4,House,2504000,S,Marshall,3/12/2016,10.7,3187,4,2,2,674,183,0.271513353,1950,City of ,Bayside,City of Bayside,-37.9022,145.0125,Southern Metropolitan,6938
Brighton East,2/33 Cluden St,2,Unit,903000,S,Hodges,27/11/2016,10.7,3187,2,1,1,171,101,0.590643275,1970,City of ,Bayside,City of Bayside,-37.9125,145.0114,Southern Metropolitan,6938
Brighton East,9 Montgomery St,4,House,2820000,S,Buxton,27/11/2016,10.7,3187,4,4,4,509,337,0.662082515,1960,City of ,Bayside,City of Bayside,-37.9172,145.0214,Southern Metropolitan,6938
Brighton East,11 Summerhill Rd,2,House,1813000,S,Buxton,27/11/2016,10.7,3187,2,1,2,660,117,0.177272727,1930,City of ,Bayside,City of Bayside,-37.9179,145.0127,Southern Metropolitan,6938
Brighton East,5 Tuxen Ct,5,House,1655000,S,Buxton,27/11/2016,10.7,3187,5,2,2,679,288,0.424153166,1950,City of ,Bayside,City of Bayside,-37.9291,145.0283,Southern Metropolitan,6938
Brighton East,25 Robinson St,4,House,2150000,S,Buxton,19/11/2016,10.7,3187,4,3,2,614,225,0.366449511,1970,City of ,Bayside,City of Bayside,-37.9186,145.0175,Southern Metropolitan,6938
Brighton East,67 Centre Rd,2,House,1445000,S,Biggin,4/03/2017,10.7,3187,2,1,1,649,126,0.194144838,1940,City of ,Bayside,City of Bayside,-37.9153,145.0142,Southern Metropolitan,6938
Brighton East,2/19 Hemming St,3,Unit,880000,S,Buxton,11/02/2017,10.7,3187,3,2,2,304,34,0.111842105,1990,City of ,Bayside,City of Bayside,-37.9308,145.0316,Southern Metropolitan,6938
Brighton East,200 South Rd,4,House,1920000,S,Nick,11/02/2017,10.7,3187,4,1,1,1000,203,0.203,1960,City of ,Bayside,City of Bayside,-37.931,145.0163,Southern Metropolitan,6938
Brighton East,1 Alexander St,3,House,1301000,SP,Buxton,12/11/2016,10.7,3187,3,2,2,401,121,0.301745636,1926,City of ,Bayside,City of Bayside,-37.9062,145.0173,Southern Metropolitan,6938
Brighton East,50 Lucas St,5,House,2550000,S,Buxton,12/11/2016,10.7,3187,5,3,2,915,233,0.254644809,1960,City of ,Bayside,City of Bayside,-37.9231,145.0104,Southern Metropolitan,6938
Brighton East,16/373 South Rd,2,Unit,775000,S,Buxton,7/11/2016,10.7,3187,2,1,1,112,90,0.803571429,1960,City of ,Bayside,City of Bayside,-37.9306,145.0284,Southern Metropolitan,6938
Brighton East,4 Vincent St,3,House,1480000,S,hockingstuart,7/11/2016,10.7,3187,3,2,2,697,143,0.205164993,1925,City of ,Bayside,City of Bayside,-37.9269,145.0274,Southern Metropolitan,6938
Brighton East,55 Baird St,4,House,2050000,SP,Marshall,15/10/2016,10.7,3187,4,2,4,678,233,0.343657817,1940,City of ,Bayside,City of Bayside,-37.9255,145.0118,Southern Metropolitan,6938
Brighton East,25 Camperdown St,5,House,2550000,PI,RT,15/10/2016,10.7,3187,5,3,2,551,346,0.627949183,2016,City of ,Bayside,City of Bayside,-37.9176,145.009,Southern Metropolitan,6938
Brighton East,2/5 Camperdown St,2,Unit,905000,S,Hodges,15/10/2016,10.7,3187,2,1,2,189,93,0.492063492,1980,City of ,Bayside,City of Bayside,-37.9172,145.0072,Southern Metropolitan,6938
Brighton East,9a Elizabeth St,3,House,1355000,S,C21,15/10/2016,10.7,3187,3,1,2,759,151,0.198945982,1930,City of ,Bayside,City of Bayside,-37.9057,145.0166,Southern Metropolitan,6938
Brighton East,4 Farmer St,2,House,1845000,S,Buxton,15/10/2016,10.7,3187,2,1,2,604,145,0.240066225,1950,City of ,Bayside,City of Bayside,-37.9268,145.0094,Southern Metropolitan,6938
Brighton East,7 Tuxen Ct,5,House,2050000,PI,RT,15/10/2016,10.7,3187,5,3,3,669,309,0.461883408,1970,City of ,Bayside,City of Bayside,-37.9289,145.0284,Southern Metropolitan,6938
Brighton East,299 South Rd,3,House,1590000,S,Marshall,8/10/2016,10.7,3187,3,3,2,481,244,0.507276507,2012,City of ,Bayside,City of Bayside,-37.931,145.0198,Southern Metropolitan,6938
Brighton East,4/2 Hornby St,1,Townhouse,681000,SP,Buxton,24/09/2016,10.7,3187,2,1,1,166,60,0.361445783,2012,City of ,Bayside,City of Bayside,-37.9159,145.019,Southern Metropolitan,6938
Brighton East,8 Thomas St,2,House,1310000,S,Buxton,24/09/2016,10.7,3187,4,3,2,302,250,0.82781457,2018,City of ,Bayside,City of Bayside,-37.9182,145.0231,Southern Metropolitan,6938
Brighton East,38 Agnew St,3,House,1710000,S,hockingstuart,17/09/2016,10.7,3187,4,3,2,435,228,0.524137931,1915,City of ,Bayside,City of Bayside,-37.91,145.0113,Southern Metropolitan,6938
Brighton East,1/2 Robinson St,3,Townhouse,1300000,PI,Buxton,17/09/2016,10.7,3187,3,2,2,337,222,0.658753709,2000,City of ,Bayside,City of Bayside,-37.9196,145.0205,Southern Metropolitan,6938
Brighton East,13 Hornby St,4,House,2840000,S,Hodges,10/09/2016,10.7,3187,5,2,2,999,274,0.274274274,1972,City of ,Bayside,City of Bayside,-37.9135,145.0189,Southern Metropolitan,6938
Brighton East,48 Thomas St,2,House,1000000,PI,Biggin,10/09/2016,10.7,3187,2,1,2,564,131,0.232269504,1948,City of ,Bayside,City of Bayside,-37.9143,145.0238,Southern Metropolitan,6938
Brighton East,7 Balfour St,4,House,1940000,S,hockingstuart,3/09/2016,10.7,3187,4,2,2,682,240,0.351906158,1960,City of ,Bayside,City of Bayside,-37.9205,145.0122,Southern Metropolitan,6938
Brighton East,4 Marriage Rd,4,House,1850000,S,Nick,3/09/2016,10.7,3187,4,2,2,617,268,0.434359806,1940,City of ,Bayside,City of Bayside,-37.9187,145.007,Southern Metropolitan,6938
Brighton East,244a South Rd,3,House,930000,SP,Marshall,3/09/2016,10.7,3187,3,1,1,329,117,0.3556231,1930,City of ,Bayside,City of Bayside,-37.9317,145.0218,Southern Metropolitan,6938
Brighton East,3 Carrington Gr,5,House,1915000,S,Buxton,13/08/2016,10.7,3187,5,2,0,645,238,0.368992248,1970,City of ,Bayside,City of Bayside,-37.9175,145.0116,Southern Metropolitan,6938
Brighton East,139 Thomas St,4,House,1650000,SA,hockingstuart,13/08/2016,10.7,3187,5,3,2,598,212,0.35451505,1948,City of ,Bayside,City of Bayside,-37.9075,145.0248,Southern Metropolitan,6938
Brighton East,80 Marriage Rd,3,House,1500000,S,Nick,6/08/2016,10.7,3187,3,2,2,315,228,0.723809524,2000,City of ,Bayside,City of Bayside,-37.9199,145.0174,Southern Metropolitan,6938
Brighton East,2a Hurlstone St,2,Townhouse,1014000,S,Buxton,30/07/2016,10.7,3187,2,1,1,267,131,0.490636704,1990,City of ,Bayside,City of Bayside,-37.9055,145.0173,Southern Metropolitan,6938
Brighton East,3/127 Dendy St,2,Unit,692000,S,Buxton,26/07/2016,10.7,3187,2,1,1,74,66,0.891891892,1960,City of ,Bayside,City of Bayside,-37.9207,145.0079,Southern Metropolitan,6938
Brighton East,2/21 Hodder St,4,Townhouse,1367000,S,McGrath,26/07/2016,10.7,3187,4,2,2,315,4,0.012698413,2000,City of ,Bayside,City of Bayside,-37.9078,145.0222,Southern Metropolitan,6938
Brighton East,27 Arnold Rd,4,House,2200000,PI,Buxton,18/06/2016,10.7,3187,4,2,2,654,286,0.437308869,2000,City of ,Bayside,City of Bayside,-37.9292,145.0236,Southern Metropolitan,6938
Brighton East,12 Meyer Ct,4,House,1825000,PI,Buxton,4/06/2016,10.7,3187,4,3,2,594,594,1,1973,City of ,Bayside,City of Bayside,-37.9029,145.0118,Southern Metropolitan,6938
Brighton East,13 Robinson St,5,House,1700000,VB,Marshall,4/06/2016,10.7,3187,4,2,1,994,274,0.275653924,1935,City of ,Bayside,City of Bayside,-37.9187,145.0187,Southern Metropolitan,6938
Brighton East,109 Thomas St,5,House,1400000,VB,Buxton,4/06/2016,10.7,3187,4,3,4,824,235,0.285194175,1930,City of ,Bayside,City of Bayside,-37.9091,145.0245,Southern Metropolitan,6938
Brighton East,5 Arnot St,3,Townhouse,1230000,S,hockingstuart,28/05/2016,10.7,3187,3,2,2,297,193,0.64983165,1980,City of ,Bayside,City of Bayside,-37.9124,145.0132,Southern Metropolitan,6938
Brighton East,4 Bruce St,4,House,1389000,S,Buxton,28/05/2016,10.7,3187,4,1,2,656,150,0.228658537,1930,City of ,Bayside,City of Bayside,-37.9027,145.0225,Southern Metropolitan,6938
Brighton East,214 Were St,4,House,2310000,S,Buxton,28/05/2016,10.7,3187,4,2,2,757,130,0.171730515,1930,City of ,Bayside,City of Bayside,-37.9266,145.0088,Southern Metropolitan,6938
Brighton East,4a Marriage Rd,4,House,1530000,S,RT,14/05/2016,10.7,3187,2,2,1,603,177,0.293532338,1920,City of ,Bayside,City of Bayside,-37.9187,145.0071,Southern Metropolitan,6938
Brighton East,11 Billson St,3,House,1400000,VB,Marshall,7/05/2016,10.7,3187,3,1,3,613,182,0.296900489,1950,City of ,Bayside,City of Bayside,-37.9177,145.0143,Southern Metropolitan,6938
Brighton East,15 Hodder St,5,House,1600000,PI,RT,7/05/2016,10.7,3187,5,2,2,616,245,0.397727273,1945,City of ,Bayside,City of Bayside,-37.9084,145.0221,Southern Metropolitan,6938
Brighton East,5 Margaret St,2,House,1780000,SP,Buxton,7/05/2016,10.7,3187,4,3,2,635,119,0.187401575,1935,City of ,Bayside,City of Bayside,-37.9205,145.0102,Southern Metropolitan,6938
Brighton East,375 South Rd,5,House,1200000,VB,hockingstuart,7/05/2016,10.7,3187,5,2,5,775,270,0.348387097,1920,City of ,Bayside,City of Bayside,-37.932,145.0284,Southern Metropolitan,6938
Brighton East,7 Billson St,5,House,2140000,S,Marshall,13/05/2017,10.7,3187,5,2,2,780,206,0.264102564,1950,City of ,Bayside,City of Bayside,-37.9173,145.0142,Southern Metropolitan,6938
Brighton East,40 Hodder St,3,House,1635000,S,Buxton,13/05/2017,10.7,3187,3,1,1,597,131,0.219430486,1925,City of ,Bayside,City of Bayside,-37.9064,145.0229,Southern Metropolitan,6938
Brighton East,7 Holmhurst Ct,4,Townhouse,1700000,PI,Hodges,29/04/2017,10.7,3187,4,3,2,312,118,0.378205128,1950,City of ,Bayside,City of Bayside,-37.9295,145.0144,Southern Metropolitan,6938
Brighton East,55 Milroy St,5,House,1900000,PI,Hodges,29/04/2017,10.7,3187,5,3,2,583,271,0.46483705,2009,City of ,Bayside,City of Bayside,-37.9057,145.0101,Southern Metropolitan,6938
Brighton East,18 Centre Rd,4,Townhouse,1731000,SP,Buxton,1/07/2017,10.3,3187,4,3,2,345,239,0.692753623,2001,City of ,Bayside,City of Bayside,-37.91503,145.00888,Southern Metropolitan,6938
Brighton East,3 Bown Ct,5,House,2000000,PI,Hodges,3/06/2017,10.3,3187,5,3,2,645,249,0.386046512,1990,City of ,Bayside,City of Bayside,-37.91818,145.01513,Southern Metropolitan,6938
Brighton East,17 Florence St,4,House,2100000,SP,Nick,17/06/2017,10.3,3187,4,3,2,608,306.19,0.503601974,2000,City of ,Bayside,City of Bayside,-37.91777,145.01798,Southern Metropolitan,6938
Brighton East,13 Churchill Ct,4,House,2525000,S,Buxton,24/06/2017,10.3,3187,4,2,2,725,300,0.413793103,2000,City of ,Bayside,City of Bayside,-37.92884,145.01518,Southern Metropolitan,6938
Brighton East,167 Thomas St,3,House,1300000,VB,Buxton,24/06/2017,10.3,3187,3,1,2,684,77,0.112573099,1940,City of ,Bayside,City of Bayside,-37.90514,145.02524,Southern Metropolitan,6938
Brighton East,1C Baird St,3,House,1750800,S,Purplebricks,27/05/2017,10.3,3187,3,4,2,424,201,0.474056604,2012,City of ,Bayside,City of Bayside,-37.92988,145.01085,Southern Metropolitan,6938
Brighton East,15 Wallen St,4,House,1605000,S,Buxton,27/05/2017,10.3,3187,4,1,2,606,163,0.268976898,1948,City of ,Bayside,City of Bayside,-37.91684,145.01727,Southern Metropolitan,6938
Brighton East,1A Wallen St,2,House,1035000,SP,Buxton,27/05/2017,10.3,3187,2,1,1,542,65,0.119926199,1985,City of ,Bayside,City of Bayside,-37.91704,145.01846,Southern Metropolitan,6938
Brighton East,90 Thomas St,4,House,1580000,PI,Jellis,8/07/2017,10.3,3187,4,1,2,890,165,0.185393258,1970,City of ,Bayside,City of Bayside,-37.91053,145.02447,Southern Metropolitan,6938
Brighton East,174 South Rd,3,House,1680000,SP,Buxton,12/08/2017,10.3,3187,3,1,2,605,181,0.299173554,1920,City of ,Bayside,City of Bayside,-37.93063,145.01314,Southern Metropolitan,6938
Brighton East,3/87 Thomas St,2,Unit,890000,S,Hodges,12/08/2017,10.3,3187,2,1,2,275,106,0.385454545,1970,City of ,Bayside,City of Bayside,-37.91106,145.02394,Southern Metropolitan,6938
Brighton East,9 Berkeley Gr,4,House,2515000,S,Marshall,3/09/2017,10.3,3187,4,2,2,583,323,0.554030875,1925,City of ,Bayside,City of Bayside,-37.90953,145.0155,Southern Metropolitan,6938
Brighton East,1/9 Binnie St,2,Unit,817500,S,Buxton,3/09/2017,10.3,3187,2,1,1,111,95,0.855855856,,City of ,Bayside,City of Bayside,-37.92416,145.00658,Southern Metropolitan,6938
Brighton East,76 Canberra Gr,3,House,2060000,S,Jellis,26/08/2017,10.3,3187,3,1,3,685,175,0.255474453,1950,City of ,Bayside,City of Bayside,-37.92364,145.01118,Southern Metropolitan,6938
Brighton East,60 Cummins Rd,3,House,1650000,SP,Buxton,26/08/2017,10.3,3187,3,2,2,623,0,0,1920,City of ,Bayside,City of Bayside,-37.92698,145.02673,Southern Metropolitan,6938
Brighton East,375 South Rd,5,House,1650000,SP,Hodges,26/08/2017,10.3,3187,5,2,5,773,275,0.355756792,1950,City of ,Bayside,City of Bayside,-37.93203,145.02844,Southern Metropolitan,6938
Brighton East,130 Thomas St,3,House,1600000,VB,Gary,21/10/2017,10.3,3187,3,2,3,691,222,0.321273517,1930,City of ,Bayside,City of Bayside,-37.90708,145.02531,Southern Metropolitan,6938
Brighton East,5 Chapman St,5,House,2000000,VB,Marshall,28/10/2017,10.3,3187,5,2,2,604,239,0.395695364,1935,City of ,Bayside,City of Bayside,-37.92824,145.00922,Southern Metropolitan,6938
Brighton East,6 Ratho Av,4,House,2220000,S,RT,28/10/2017,10.3,3187,4,1,2,819,224,0.273504274,1935,City of ,Bayside,City of Bayside,-37.92851,145.00533,Southern Metropolitan,6938
Brighton East,15 Bayview Rd,3,Townhouse,950000,VB,Buxton,18/11/2017,10.3,3187,3,2,2,217,0,0,2000,City of ,Bayside,City of Bayside,-37.9067,145.0247,Southern Metropolitan,6938
Brighton East,26 Billson St,4,House,2800000,PI,buyMyplace,18/11/2017,10.3,3187,4,3,2,692,335,0.484104046,2012,City of ,Bayside,City of Bayside,-37.9178,145.0139,Southern Metropolitan,6938
Brighton East,75 Baird St,4,House,3100000,VB,Marshall,6/01/2018,10.3,3187,4,2,2,697,53,0.076040172,,City of ,Bayside,City of Bayside,-37.92299,145.0123,Southern Metropolitan,6938
Brighton East,32 Clive St,2,House,1262000,S,Hodges,6/01/2018,10.3,3187,2,1,2,440,103,0.234090909,1930,City of ,Bayside,City of Bayside,-37.91444,145.02076,Southern Metropolitan,6938
Brighton East,211A Were St,4,House,2100000,PI,Buxton,9/12/2017,10.3,3187,4,3,2,600,219,0.365,1950,City of ,Bayside,City of Bayside,-37.92637,145.00904,Southern Metropolitan,6938
Brighton East,21 Cheeseman Av,4,House,1840000,S,Marshall,3/03/2018,10.3,3187,4,2,2,612,183,0.299019608,1930,City of ,Bayside,City of Bayside,-37.9076,145.02043,Southern Metropolitan,6938
Brighton East,43 Regent St,4,House,2070000,PI,Marshall,3/03/2018,10.3,3187,4,2,2,602,235,0.390365449,1950,City of ,Bayside,City of Bayside,-37.92367,145.00993,Southern Metropolitan,6938
Brighton East,9 Cluden St,4,House,2745000,S,Nick,17/02/2018,10.3,3187,4,2,2,767,176,0.22946545,1920,City of ,Bayside,City of Bayside,-37.91237,145.00882,Southern Metropolitan,6938
Brighton East,2 Collis St,3,Townhouse,1420000,PI,Buxton,17/02/2018,10.3,3187,3,2,2,344,206,0.598837209,2012,City of ,Bayside,City of Bayside,-37.93001,145.01368,Southern Metropolitan,6938
Brighton East,11 Sunlight Cr,4,House,3300000,PI,Nick,17/02/2018,10.3,3187,4,4,2,713,361,0.50631136,2012,City of ,Bayside,City of Bayside,-37.92824,145.02237,Southern Metropolitan,6938
Brighton East,16 Clonaig St,5,House,2350000,VB,Marshall,17/03/2018,10.3,3187,5,2,3,1048,249,0.23759542,1925,City of ,Bayside,City of Bayside,-37.90381,145.0106,Southern Metropolitan,6938
Brighton East,630 Hawthorn Rd,2,House,1380000,S,Woodards,17/03/2018,10.3,3187,2,1,2,619,99,0.15993538,1920,City of ,Bayside,City of Bayside,-37.90272,145.01869,Southern Metropolitan,6938
Broadmeadows,1/124 Cuthbert St,3,Townhouse,465000,S,Barry,1/07/2017,14,3047,3,2,3,248,123.21,0.496814516,2010,City of ,Hume,City of Hume,-37.68358,144.92387,Northern Metropolitan,4294
Broadmeadows,21 Graham St,3,House,518500,S,YPA,1/07/2017,14,3047,3,1,0,576,110,0.190972222,1999,City of ,Hume,City of Hume,-37.69237,144.93144,Northern Metropolitan,4294
Broadmeadows,3/11 Martell St,2,Unit,310000,S,Barry,17/06/2017,14,3047,2,1,1,171,90,0.526315789,2008,City of ,Hume,City of Hume,-37.68489,144.9212,Northern Metropolitan,4294
Broadmeadows,87 Academy Dr,3,House,505000,SP,YPA,27/05/2017,14,3047,3,1,1,546,109,0.1996337,2000,City of ,Hume,City of Hume,-37.67411,144.94677,Northern Metropolitan,4294
Broadmeadows,48 Walsh St,3,House,386000,S,hockingstuart,8/07/2017,14,3047,3,1,1,341,71,0.208211144,1965,City of ,Hume,City of Hume,-37.6886,144.92281,Northern Metropolitan,4294
Broadmeadows,38 Stanhope St,3,House,632000,S,Ray,12/08/2017,14,3047,3,1,4,697,100,0.143472023,1960,City of ,Hume,City of Hume,-37.68557,144.93156,Northern Metropolitan,4294
Broadmeadows,37 Gosford Cr,3,House,570500,S,YPA,15/07/2017,14,3047,3,1,1,640,92,0.14375,1965,City of ,Hume,City of Hume,-37.68187,144.92421,Northern Metropolitan,4294
Broadmeadows,37 Stanhope St,4,House,631000,S,YPA,15/07/2017,14,3047,4,2,2,696,158,0.227011494,1960,City of ,Hume,City of Hume,-37.68584,144.9315,Northern Metropolitan,4294
Broadmeadows,18 Katunga Cr,4,House,706000,S,YPA,29/07/2017,14,3047,4,1,4,752,115,0.152925532,1960,City of ,Hume,City of Hume,-37.67641,144.91435,Northern Metropolitan,4294
Broadmeadows,319 Camp Rd,3,House,642500,S,RW,7/10/2017,14,3047,3,1,3,690,84,0.12173913,1960,City of ,Hume,City of Hume,-37.68671,144.93028,Northern Metropolitan,4294
Broadmeadows,138 Cuthbert St,2,House,770000,SP,Stockdale,7/10/2017,14,3047,2,1,1,803,103,0.128268991,1950,City of ,Hume,City of Hume,-37.68333,144.92196,Northern Metropolitan,4294
Broadmeadows,30 Cuthbert St,4,House,605000,S,YPA,11/11/2017,14,3047,4,1,2,601,150,0.249584027,1960,City of ,Hume,City of Hume,-37.6848,144.9334,Northern Metropolitan,4294
Broadmeadows,3 Kerang Ct,2,House,600000,PI,RW,11/11/2017,14,3047,2,1,0,798,15,0.018796992,,City of ,Hume,City of Hume,-37.6816,144.9301,Northern Metropolitan,4294
Broadmeadows,1 Bicknell Ct,3,House,500000,PI,Love,9/12/2017,14,3047,3,1,1,404,86,0.212871287,1960,City of ,Hume,City of Hume,-37.69412,144.92005,Northern Metropolitan,4294
Broadmeadows,2 Meredith St,3,House,770000,S,RW,3/03/2018,14,3047,3,2,,692,122,0.176300578,1970,City of ,Hume,City of Hume,-37.69131,144.92473,Northern Metropolitan,4294
Broadmeadows,31 Walsh St,3,House,407500,S,YPA,3/03/2018,14,3047,3,1,1,237,86,0.362869198,1960,City of ,Hume,City of Hume,-37.68957,144.92224,Northern Metropolitan,4294
Broadmeadows,83 Waranga Cr,4,House,560000,PI,@Realty,3/03/2018,14,3047,4,1,2,604,103,0.170529801,1960,City of ,Hume,City of Hume,-37.68238,144.92685,Northern Metropolitan,4294
Broadmeadows,26 Colin Ct,3,House,650000,S,@Realty,10/03/2018,14,3047,3,1,2,880,120,0.136363636,1975,City of ,Hume,City of Hume,-37.69336,144.92303,Northern Metropolitan,4294
Broadmeadows,65 Graham St,3,House,698000,S,Eview,10/03/2018,14,3047,3,1,4,632,90,0.142405063,1970,City of ,Hume,City of Hume,-37.69193,144.92779,Northern Metropolitan,4294
Broadmeadows,264 Camp Rd,3,House,620000,PI,YPA,17/02/2018,14,3047,3,2,0,660,142,0.215151515,1960,City of ,Hume,City of Hume,-37.68706,144.93563,Northern Metropolitan,4294
Broadmeadows,5 Marong Ct,3,Townhouse,540000,S,YPA,17/03/2018,14,3047,3,2,2,229,134,0.585152838,2009,City of ,Hume,City of Hume,-37.68188,144.92893,Northern Metropolitan,4294
Broadmeadows,14 Railway Cr,1,House,500000,S,Ray,17/03/2018,14,3047,1,1,1,193,87,0.450777202,,City of ,Hume,City of Hume,-37.68397,144.92028,Northern Metropolitan,4294
Broadmeadows,86 Ripplebrook Dr,3,House,595000,S,YPA,17/03/2018,14,3047,3,1,2,594,117,0.196969697,1970,City of ,Hume,City of Hume,-37.67652,144.91176,Northern Metropolitan,4294
